순번,과목명,담당교수,성적부여,평점,과제,조모임,학점 비율,출결,시험 횟수,추천수,리뷰
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,"교수님 정말 친절하시고 온화하세요! 시험도 교수님이 강조하신 거 열심히 공부하면 다 쓸 수 있다고 생각합니다. 수업도 재미있었는데, 영화나 여러 동영상들도 많이 보여주셔서 지루한 적이 별로 없었고, 정말 결혼과 가족에 대해 진지하게 생각을 해볼 수 있었던 강의였던 것 같습니다~!!"
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,일단 교수님 너무 천사같으심 시험도 찝어주시는거랑 수업때 중요하다고 하시는 것 만 외우면 댐 시험도 어렵지 않음 성차별 적인 발언 많이 하신다는데 그런거 하나도 옶음
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,너무 열심히하는 사람들이 많아서 진짜 열심히했다싶었는데도 b+떴어요. . . 그래도 재미있게 가르쳐주셔서 좋았어요 !
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,수업도 별 재미 없고.. 성차별적인 이야기 너무 많이 하시고.. 시험은 쉬워요 ㅎ
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,학과행사 공결처리해주셔 그리고 출석은 쉬는시간 이후 체크해주셔. 수업시간에 중요한거 안중요한거 말씀 다 해주시고 중요한건 대부분 시험에 나와. 수업이 약간 졸리긴해 ! 시험은 수업시간에 중요하다고 한거 다외우고 수업 열심히들으면 에이쁠 나올거야!-지나가는 에이쁠학생-
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,"교수님은 엄청엄청 좋으신데 강의내용에서 성차별적인 내용이 종종 보였구요 영화도 보여주시고 레포트도 어렵지 않은 주제구요 수업 내용을 전부 찍어주셔서 진짜 감사한데 또 그렇기때문에 제대로 외우지 않으면 저같이 비쁠받기 쉽상입니당,,ㅎ"
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,시험범위가 많긴한데 과제도 한시간면 가능하고 거의대 찝어주시는 갓만 나와서 시험도 열심히만 하시면 에이쁠 충분히 가능합니당 교수님도 좋으시고 많이 유익했던 강의였던같아요!! 강추합니다!!
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,과제도 한시간? 투자하면 다 하구요 단점이라면 수업이 좀 졸리고 셤 범위가 너무 넓긴한데 그래도 수업때 잘 찝어주셔서 버텻네요
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,일단 수업 내용이 알차고 정말 교수님이 너무 좋으세요 ㅠㅠ 진짜 교양같은 수업 !!! 많이 배워갑니다 ~~
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,시험문제 다알려주시고 영상고 가끔봅니다 지정자석제하고 수업은 중간에 한번쉬어요 교수님 강의 열정적이시고 학생들한테 관심많이가집니다
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,못쓴거 5개도 안되는데 비플이라는데 못쓴게 있으면 당연히 A는 위험하죠 ㅋㅋㅋㅋ새끼문제는 오엑스니까 그럼 서술형을 못썼단 건데 서술형 다 찝어주잖아요. 종이 꽉꽉채워내는 사람이 수두룩합니다~
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,처음에는 교앙듣는다는 설레임으로 굉장히 좋았는데 갈수록 지루해지고 솔직히 배운것도 있지만 제 가치관과 부딪치는것들고 있었고 수업이 굉장히 지루한 경우가 많았습니나. 그러나 열심히 공부했고 기말과제도 마감 3주전에 내고 전학기 학점 4.2에 중간 기말 합쳐서 못 쓴거 5개도 안되는데 왜 B+이 나온지 모르겠습니다. 사람들 대부분 열심히 한건 알겠는데 출결안좋은 과친구랑 엮어서 이 학점 준건 굉장히 억울하네요.. 학점 잘 받고 싶은분들은 비추해요. 다들 열심히 해서 학점 받기도 힘들고 수업재미없습니다.
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,"강의평가 왜 안좋은지 모르겠어요. 영화도 두 번 보고 , 수업 시간에 다른 이야기도 같이 해주셔서 지루하지도 않고 시험에 뭐 나오는 지 찝어주시고 정말 거기에서만 나와요."
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,강의평가 왜 다들 애매하죠ㅠㅠ 저한텐 인생수업이었어여 유익하기도 하고 무엇보다 대인관계나 가족관계를 대하는 제 태도도 달라지고 전과하고 싶기까지 했어여ㅠㅠ 김대광 교수님 개인적으로 인사드리고 싶을만큼 수업 너무 좋았습니다 과제는 한 번 있는데 쉽고 제 얘기 쓰는 거라서 재밌어요!! 개인차가 있긴하겠지만 저는 강추강추입니다. 그리고 수업 외 얘기를 많이 하시긴하는데 다 도움이 되는 이야기입니다ㅠㅠ 그렇게 지루하고 그렇지 않아요!! 최고!!
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,과제는 리포트 하나였고 어렵지 않은 주제여서 쓸만 해요~ 시험 난이도도 무난하고 교수님도 친절하세요 다만 수업이 너무 지루해서 굉장히 졸립니다
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,수업내용보다 딴얘기가 절반인 수업.. 기말때 범위 폭격이었음
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,수업때교수님이 경험담을많이들려주셔서 재밌었는데 피피티수업이고 내용적으로 수업이 조금지루한면도 있었음 교수님이되게좋았음
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,교수님이 제 이름을 알고계셔서 1점을 드립니다!
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,음 수업 꿀교양이라고 하는 이유는 알것같다..ㅎㅎ시험 난이도 평이하고 책만 몇번보면 다 알수잇는 내용임. 교수님도 좋으신분이지만 세시간강의 꽉 채워서하시고 심지어 보강까지함. 그리고 너무..너무 지루하다....ㅠㅠㅠㅠㅠ가끔영상이나 영화봤는데 그냥 대부분 쓰러져서 잔듯
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,교수님은 좋으세요! 시험에 나올거 찝어주시고 강의내용도쉽고 그치만 쉬는시간을 잘안주시고 보강을 다합니다.... 그래서 수업이지루하고그래요....
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,교수님 착하신데 수업은 정말 많이 지루했음... 저는 조금 괴로웠습니다. 하지만 수업내용에 관심이 있다면 괜찮을것 같아요. 굉장히 쉬운 내용들입니다. 교수님 너무 착하시고 과제는 시험 전후쯤에 레포트 쓰는거 있어요. 기말범위 양은 충격이었지만 나올만한 것들 찝어주셔요~
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,진짜진짜 좋음 지정좌석제이고 교수님이 수업하실 때 피피티로 보여주시고 시험범위가 많긴 하지만 교수님께서 중요한 부분 알려주시니 걱정할 필요 없음 영상도 보여주시고 진짜 꿀교양임
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,지정좌석제라 좋고 혼자들어도 좋은 수업 옆자리 사람들이랑 친해지면되니까ㅋㅋ그리고 교수님진짜 착하시고 솔직히 내용이 관심있으면 잠도 안오고 재밌게들을수있음 내가 미래에 결혼생각이 있고 자녀 낳을 계획이 있으면 들어보면 정말 도움될수업 공부안어려움 교수님이 다 집어주심 범위자체는 많지만 교수님이 정말 콕콕 집어주신부분에서만 나옴 레포트는 두번정도 쓰는데 그냥 자기 미래에 관해 쓰는거라 인생에 도움되는 거임 머리아프게 질질끌면서 쓸 레포트가 아님 자기 쌀풀어주시면서 얘기하셔서 진심으로 와닿음 한학기 수업들으면서 상담받는 기분으로 들어서 좋았음 성적도 잘주심 자기 미래에 고민많은 사람들이 들으면 좋을듯 고민해결됨
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,교수님이 정말 좋으신분 과제도 레포트 쓰는건데 어려운 주제 아닙니다 수업도 재밌고 인생에서 도움되는 얘기 많이 해주십니다 시험문제도 수업시간에 집중하면 은근히 눈치 주셔요 시험범위 많다고 강의평에 다들 그러시는데 시험문제 안나오는건 안나온다고 말씀해주십니다 문제도 정말 쉽구요
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,교수님은 좋으신데 정말 너무 잠와서 힘들었던... 그래도 나오는거 좀 집어주시고 착하시고 재밌게 하려고 노력하심. 다만 영상 보여주시고 얘기도 많이 하셔서 그런지 중간고사 때 진도를 별로 못나가서 기말고사 때 범위 폭격함; 아무튼 결론은 잠은 오지만 좋으신 분이심
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,이 수업은 지정좌석제라 자리잡으려고 일찍 안가도 돼서 좋았습니다. 이 수업이 결혼과 가족이다보니까 교수님 결혼생활을 예시로 들어서 설명해주시기도 했고요. 그리고 영상 많이 보여주시는 편이라 좋았습니다.(물론 그 시간이 많은 분들의 취침시간이 되었지만... 사실 저도ㅎ 교수님 죄송합니다ㅜㅜ) 과제는 레포트 2번 작성하는데 자신에 대해 생각해야 하는 주제로 주십니다. 중학교때 기술과 가정 과목 가정파트 심화 정도로 생각하면 되지 않을까요? 공부하면 성적 나오는 것이 별로 어렵지 않다고 생각합니다.
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,교수님은 좋으시고 가끔 귀여우심. 현충일같은 공휴일이랑 수업시간 겹치면 연강으로 수업 꽉 채우고 지정좌석이지만 폰만지거나 자도 그렇게 뭐라 안 하심. 수업이 좀 지루하지만 시험문제 다 알려주셔서 그것만 중점적으로 외우면 됨. 과제는 중간 기말 레포트 각각 하나씩 쓰는 건데 부담되는 건 아님. 한 학기동안 공부하면서 내용이 전공과목 같은 거에 비해 훨 쉬워서 수월했음. 중간 기말 썩 잘 본 게 아닌데도 A쁠 나온 걸로 봐서 학점 잘 주시는 듯. 학점 잘 따고 싶은 사람들한테 추천.
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,교수님 순둥순둥 자신의 가족 이야기 많이하심 과제같은건 팀플없어서 혼자 듣는 사람 좋음 수업시간 꽉채우심 지루함 시험 보통 공부하는대로 나옴
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,교수님은 굉장히 좋으신분. 지겨울까봐 여러 얘기도 해주고 반응도 이꿀어내려고 노력하시는게 항상 보임. 하지만 때때로 시간을 너무 잡아먹는거 같다는 생각도 듬. 거의 시간 채워서 수업하시는 편. 중간고사는 OX단답 서술이런식으로 나왔는데 기말도 비슷할듯.. 단 기말 범위 깡패
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,퓨근하시고 좋으신 교수님... 기말 시험범위 4강부터 14강 ....외우지않으면 풀지못할문제뿐.. 허나 시험나오는것들 거의 알려주니 잘외우셈...어휴 난 그래도 범위가 많아서 포기함 ㅎㅎ 영화도 자주보여주시고 인생 얘기도 해주시는것은 참 좋음 그치만 난 관심없이 들엇음..결혼과가족...화이팅
10005,결혼과가족,김대광,Grade,3.9,보통,없음,비율 채워줌,지정좌석,두 번,0,교수님은 좋으신분이고 과제도 그날까지 찾아와서 제출하는것 까지 봐주심 . 도움이 되는 얘기도 많이 해주심. 단 지루할때도 많음 무엇보다 극혐인 것은 시험 범위가 거의250페이지로 겁나 많음 더군다나 서술형 논술형이여서 교양인데도 불구하고 공부시간을 너무 많이 집아먹음 시험도 다 알아야지만 풀 수 있는거임
10006,결혼과가족,정혜숙,Grade,4.8,많음,없음,학점느님,전자출결,한 번,0,출석과제 매번 있었는데 그닥 어렵진않았어요! 시험문제도 거의 다 책에서 나와서 책만 잘 살펴보면 잘 볼 수 있었습니다!
10006,결혼과가족,정혜숙,Grade,4.8,많음,없음,학점느님,전자출결,한 번,0,"매주마다 간단한 과제 있고 보고서 한 번 써야 함. 수업은 비대면이라 다른 교수님 수업 들었는데(김영희 교수님?), 솔직히 사담이 너무 많으셔서 지루했음. 시험은 책만 봐도 됨."
10006,결혼과가족,정혜숙,Grade,4.8,많음,없음,학점느님,전자출결,한 번,0,사담이 너무 많았지만 과제마다 코멘트 달아주셔서 좋았어요!
10006,결혼과가족,정혜숙,Grade,4.8,많음,없음,학점느님,전자출결,한 번,0,비대면수업이라 출석인증용 과제가 많아서 좀 귀찮긴했지만 그래도 중간고사 안보고 기말고사만 봐서 공부 부담감? 은 좀 적었던거 같아요! 과제 제출한거에 매번 코멘트 달아주시고 정말 좋은 교수님 같아요
